	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
452	prerank	ChEA_2022__RUNX1 27457419 Chip-Seq LIVER Mouse	0.16061248781125462	1.024700786004789	0.4221824686940966	0.8952908993879456	1.0	23/49	36.58%	NXPH2;LRP2;PTER;KCNJ13;CASQ1;SPHKAP;OTUD1;LRP1B;BBS5;EPC2;RBM43;RGS18;MYO3B;PTGS2;CABLES2;IER5;TANC1;SLC40A1;THSD7B;CAPN3;CFHR1;ESRRG;STAT4	ChEA_2022	RUNX1 27457419 Chip-Seq LIVER Mouse
453	prerank	ChEA_2022__JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery	-0.2912393597512436	-1.0226822268820308	0.4004282655246253	0.8135687923585034	1.0	8/10	46.52%	CXCL8;SERPINH1;RUNDC3B;SDCBP2;TNFRSF12A;GPRC5A;MYH9;RASSF2	ChEA_2022	JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery
454	prerank	ChEA_2022__POU5F1 26923725 Chip-Seq MESODERM Mouse	0.25786960371466144	1.0225127673852143	0.4358490566037736	0.8928368076860933	1.0	4/14	11.13%	NXPH4;CNTNAP4;TECRL;NAA25	ChEA_2022	POU5F1 26923725 Chip-Seq MESODERM Mouse
455	prerank	ChEA_2022__TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse	0.25786960371466144	1.0225127673852143	0.4358490566037736	0.8928368076860933	1.0	4/14	11.13%	NXPH4;CNTNAP4;TECRL;NAA25	ChEA_2022	TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse
456	prerank	ChEA_2022__TBX2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	-0.13794705857112774	-1.0225092194796455	0.4189189189189189	0.8103998186855701	1.0	23/68	24.85%	FABP5;SDC1;MIF;GPX1;BDNF;ELAVL3;PSMB9;OLFM3;CLSTN2;RAB3C;ATP6V0D1;ACO2;NUAK1;PSD3;CMPK2;NMNAT2;ANKRD16;CDC7;DCTN1;GAPDH;FAT1;SMTNL2;NPLOC4	ChEA_2022	TBX2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma
457	prerank	ChEA_2022__ELK3 25401928 ChIP-Seq HUVEC Human	-0.16203554724654734	-1.0224651323436365	0.4100877192982456	0.8069832662752255	1.0	24/42	40.76%	AHNAK2;ISG15;SDC1;BDNF;IRF9;IFITM3;AP2M1;SERPINH1;ANKRD16;ACADVL;GAPDH;MICAL2;FIS1;SDC3;GNG3;SDCBP2;TNFRSF12A;THAP4;GUK1;GPATCH1;SUSD1;GPRC5A;NTSR1;JUNB	ChEA_2022	ELK3 25401928 ChIP-Seq HUVEC Human
458	prerank	KEGG_2021_Human__Dopaminergic synapse	0.405152256783472	1.0224038433354277	0.4123134328358209	0.889158617565948	1.0	1/5	0.40%	FOS	KEGG_2021_Human	Dopaminergic synapse
459	prerank	Reactome_2022__DNA Replication R-HSA-69306	-0.3513230416495047	-1.0213442772187815	0.41452991452991456	0.8061564804532537	1.0	3/6	19.48%	PSMB9;PSMB8;CDC7	Reactome_2022	DNA Replication R-HSA-69306
460	prerank	ChEA_2022__PPARG 20176806 ChIP-Seq MACROPHAGES Mouse	0.17062778622145602	1.0204046315516635	0.43033509700176364	0.8904505003763181	1.0	10/40	17.69%	FOS;NXPH4;HSD17B2;CNTNAP4;OTUD1;RAB20;DNAJC3;FANCL;KLHDC1;NAP1L3	ChEA_2022	PPARG 20176806 ChIP-Seq MACROPHAGES Mouse
461	prerank	ChEA_2022__ELK1 19687146 ChIP-ChIP HELA Human	0.2351216750682583	1.0200562311094523	0.44424131627056673	0.8875341545949468	1.0	5/17	13.12%	PTER;RAB20;DNAJC3;RMI1;FANCL	ChEA_2022	ELK1 19687146 ChIP-ChIP HELA Human
462	prerank	ChEA_2022__GATA3 20176728 ChIP-ChIP TSCs Mouse	0.3102999750749274	1.0195806961099525	0.45787545787545786	0.8847953901494846	1.0	2/9	2.78%	SLC6A6;NXPH2	ChEA_2022	GATA3 20176728 ChIP-ChIP TSCs Mouse
463	prerank	ChEA_2022__E2F1 18555785 Chip-Seq ESCs Mouse	0.15594442443961642	1.0166626703635806	0.431858407079646	0.8881841291464747	1.0	25/52	36.58%	NXPH2;LRP2;PTER;KCNJ13;CASQ1;SPHKAP;LRP1B;RBM43;RGS18;RYR3;MYO3B;PTGS2;LRRC57;IER5;NEGR1;MTFR1;TANC1;SLC40A1;UBR3;THSD7B;SSX2IP;CAPN3;CFHR1;ESRRG;STAT4	ChEA_2022	E2F1 18555785 Chip-Seq ESCs Mouse
464	prerank	ChEA_2022__CEBPD 23245923 ChIP-Seq MEFs Mouse	0.24277471624009778	1.0162049312941892	0.43155893536121676	0.8855558818852449	1.0	8/16	32.01%	SLC6A6;CITED2;KANK1;SLC1A3;MYO3B;NEGR1;UBR3;MYLK	ChEA_2022	CEBPD 23245923 ChIP-Seq MEFs Mouse
465	prerank	ChEA_2022__CTNNB1 20460455 ChIP-Seq HCT116 Human	-0.2595984473363889	-1.0153637775774909	0.3927038626609442	0.8167792167314786	1.0	5/12	22.86%	CHI3L1;RAB3C;PSD3;TOX2;PHACTR1	ChEA_2022	CTNNB1 20460455 ChIP-Seq HCT116 Human
466	prerank	ChEA_2022__CDX2 20551321 ChIP-Seq CACO-2 Human	0.2605015251381065	1.0145847619537718	0.43846153846153846	0.8857463277466222	1.0	7/14	31.21%	CITED2;DDIT4;EFEMP1;JUN;TOB1;IER5;LEMD3	ChEA_2022	CDX2 20551321 ChIP-Seq CACO-2 Human
467	prerank	ChEA_2022__KDM2B 26808549 Chip-Seq HPB-ALL Human	0.1580843604542935	1.0141520259650096	0.4306049822064057	0.8828675327173496	1.0	24/49	38.77%	FOS;DDIT4;MAN2A1;OTUD1;EGR1;NAA25;ID3;KBTBD7;ZNF217;JUN;TOB1;KCNH8;VEGFA;IER5;ZNF232;LEMD3;GNB1;UBR3;EXOC6;SSX2IP;TIGD2;ZIC2;ZC3H7A;LIN7C	ChEA_2022	KDM2B 26808549 Chip-Seq HPB-ALL Human
468	prerank	ChEA_2022__SOX9 26525672 Chip-Seq HEART Mouse	0.16161616218049263	1.0135336556349088	0.4295652173913043	0.8804644767741716	1.0	11/48	14.91%	FOS;CITED2;KANK1;CNDP1;LRP1B;TECRL;BBS5;ID3;GPR137C;HSPA1L;SLC1A3	ChEA_2022	SOX9 26525672 Chip-Seq HEART Mouse
469	prerank	ChEA_2022__NACC1 18358816 ChIP-ChIP MESCs Mouse	0.2641547444758123	1.0133584957901907	0.4168260038240918	0.8771828235456213	1.0	4/13	16.30%	DKK1;CITED2;ID3;PHOSPHO2	ChEA_2022	NACC1 18358816 ChIP-ChIP MESCs Mouse
470	prerank	ChEA_2022__FOXA1 21572438 ChIP-Seq LNCaP Human	-0.15502570350707465	-1.0133335698974302	0.4317673378076063	0.8179085603236045	1.0	3/44	1.59%	PMP2;FABP5;SLC35D3	ChEA_2022	FOXA1 21572438 ChIP-Seq LNCaP Human
471	prerank	ChEA_2022__SOX2 18692474 ChIP-Seq MESCs Mouse	0.15161478878071236	1.012351174909226	0.44165170556552963	0.8758508134594092	1.0	10/56	11.73%	DKK1;FOS;NXPH4;SLC6A6;LRP2;RAD23B;DDIT4;RAB20;LRRC34;ID3	ChEA_2022	SOX2 18692474 ChIP-Seq MESCs Mouse
472	prerank	ChEA_2022__TCF4 32651957 ChIP-Seq PLC/PRF/5 Human Liver Heptoma	-0.2531253919814255	-1.0114951606092906	0.4186046511627907	0.818586745934988	1.0	10/13	50.50%	CXCL8;PSD3;PRPF8;BLVRB;GUK1;ALKBH6;NXF1;TMEM33;ZNF443;ZNF451	ChEA_2022	TCF4 32651957 ChIP-Seq PLC/PRF/5 Human Liver Heptoma
473	prerank	ChEA_2022__GATA1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	0.2292908988502623	1.0088997263162804	0.44339622641509435	0.8804192548437544	1.0	7/18	22.27%	RELN;RAB20;BBS5;PHOSPHO2;JUN;RGS18;MYO3B	ChEA_2022	GATA1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia
474	prerank	ChEA_2022__CDX2 21074721 ChIP-Seq CACO-2 Mouse	0.1730943479495182	1.0070568673983569	0.4230088495575221	0.8810186474760217	1.0	18/37	35.79%	DKK1;PTER;OTUD1;KIAA1217;ID3;EFNA1;LHPP;JUN;RGS18;PTGS2;IER5;NEGR1;GPAM;GNB1;EXOC6;SSX2IP;TET1;ESRRG	ChEA_2022	CDX2 21074721 ChIP-Seq CACO-2 Mouse
475	prerank	Reactome_2022__MAPK1/MAPK3 Signaling R-HSA-5684996	-0.3161186049620849	-1.0059950420910775	0.43243243243243246	0.8246794266902319	1.0	6/8	40.95%	PSMB9;VWF;PSMB8;FGF9;PTPN3;PPP2R1A	Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996
476	prerank	Reactome_2022__RAF/MAP Kinase Cascade R-HSA-5673001	-0.3161186049620849	-1.0059950420910775	0.43243243243243246	0.8246794266902319	1.0	6/8	40.95%	PSMB9;VWF;PSMB8;FGF9;PTPN3;PPP2R1A	Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001
477	prerank	Reactome_2022__Signaling By Interleukins R-HSA-449147	-0.2226203194679564	-1.0058058885931507	0.4504310344827586	0.8215480458831715	1.0	6/18	14.71%	SDC1;NLRC5;CXCL8;PSMB9;LIF;PSMB8	Reactome_2022	Signaling By Interleukins R-HSA-449147
478	prerank	ChEA_2022__LEF1 29337183 ChIP-Seq mESC Mouse Stem	0.14065187014146102	1.0044233765466783	0.42504409171075835	0.8839492383126532	1.0	14/68	14.91%	FOS;OPHN1;SLC6A6;CITED2;KANK1;RAD23B;DDIT4;MAN2A1;EGR1;NAA25;ID3;FANCL;HSPA1L;SLC1A3	ChEA_2022	LEF1 29337183 ChIP-Seq mESC Mouse Stem
479	prerank	ChEA_2022__RARA 24833708 ChIP-Seq LIVER Mouse	-0.1682232503603399	-1.0041505511896653	0.44325481798715205	0.8221287704170578	1.0	8/35	13.52%	CHI3L1;PCSK1;SDC1;DTX3L;EGR2;SYNC;RAB3C;ACO2	ChEA_2022	RARA 24833708 ChIP-Seq LIVER Mouse
480	prerank	ChEA_2022__GATA1 19941827 ChIP-Seq MEL Mouse	-0.1775217808935464	-1.0022207716908773	0.4607218683651805	0.8230928861312542	1.0	12/31	24.85%	TRH;RGS7BP;KISS1R;GPX1;VWF;SLC18A2;NMNAT2;LGALS1;TOX2;AQP9;SMTNL2;NPLOC4	ChEA_2022	GATA1 19941827 ChIP-Seq MEL Mouse
481	prerank	ChEA_2022__GATA3 26560356 Chip-Seq TH1 Human	-0.16517874812979266	-1.0021886388944032	0.4385150812064965	0.8197258904068208	1.0	11/36	21.47%	SLC35D3;FABP3;SDC1;ACAT2;PSMB9;KNDC1;RAB3C;STAG3;CMPK2;CDC7;NANS	ChEA_2022	GATA3 26560356 Chip-Seq TH1 Human
482	prerank	ChEA_2022__FOXA2 19822575 ChIP-Seq HepG2 Human	0.13718339515506228	1.0012816335724588	0.4462081128747795	0.8879795694920717	1.0	16/71	18.09%	DKK1;HSD17B2;CITED2;NXPH2;KANK1;RELN;RAD23B;DDIT4;MAN2A1;KIAA1217;ID3;EFNA1;LHPP;KLHDC1;ZNF217;EPC2	ChEA_2022	FOXA2 19822575 ChIP-Seq HepG2 Human
483	prerank	Reactome_2022__RHOA GTPase Cycle R-HSA-8980692	0.3593489930365435	1.000998128974938	0.4329710144927536	0.8851041703972229	1.0	5/6	50.70%	OPHN1;ARHGAP11B;ARHGEF18;ARHGAP5;ANLN	Reactome_2022	RHOA GTPase Cycle R-HSA-8980692
484	prerank	ChEA_2022__POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	0.1961649753802671	1.0006021514225192	0.46223021582733814	0.8824277374520719	1.0	3/27	1.59%	FOS;NXPH4;OPHN1	ChEA_2022	POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma
485	prerank	ChEA_2022__GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	-0.17696558868011014	-0.9974968236876713	0.4567627494456763	0.8271192103042421	1.0	4/31	3.78%	FABP5;FABP3;TRH;SV2C	ChEA_2022	GATA3 22897851 ChIP-Seq JUKARTE6-1 Human
486	prerank	KEGG_2021_Human__Rap1 signaling pathway	0.37916711508021217	0.9956939089137264	0.469811320754717	0.8904830634975407	1.0	3/5	27.63%	EFNA1;VEGFA;LPAR1	KEGG_2021_Human	Rap1 signaling pathway
487	prerank	KEGG_2021_Human__NOD-like receptor signaling pathway	0.35787945536624666	0.9943204874366177	0.47307692307692306	0.8902691852989052	1.0	3/6	20.28%	DEFA4;DHX33;JUN	KEGG_2021_Human	NOD-like receptor signaling pathway
488	prerank	ChEA_2022__RING1B 27294783 Chip-Seq NPCs Mouse	0.14194190511542246	0.9867983757307427	0.48211243611584326	0.9047962827459878	1.0	11/61	11.73%	FOS;COL2A1;NXPH4;LRP2;CYP26B1;NKX2-3;DDIT4;OTUD1;RAB20;LRRC34;ID3	ChEA_2022	RING1B 27294783 Chip-Seq NPCs Mouse
489	prerank	ChEA_2022__ERA 21632823 ChIP-Seq H3396 Human	0.16539172687066894	0.9855706326461315	0.48566308243727596	0.9040432234933462	1.0	19/39	36.58%	DKK1;CITED2;RELN;RAD23B;LCN2;FCGR3A;SLC1A3;EFEMP1;S100A12;ZNF217;JUN;MYO3B;ZNF232;CKB;GNB1;ZNF813;EXOC6;FA2H;STAT4	ChEA_2022	ERA 21632823 ChIP-Seq H3396 Human
490	prerank	ChEA_2022__THAP11 20581084 ChIP-Seq MESCs Mouse	-0.23416303827096294	-0.9846485265502928	0.4649122807017544	0.8529351141660219	1.0	9/15	35.98%	RAB3C;AP2M1;STMN1;COPE;ACADVL;RPLP2;PRPF8;PLD3;CCT7	ChEA_2022	THAP11 20581084 ChIP-Seq MESCs Mouse
491	prerank	KEGG_2021_Human__ECM-receptor interaction	0.30864757481996163	0.9835433564663293	0.4311377245508982	0.9052632298931863	1.0	2/8	4.77%	COL2A1;RELN	KEGG_2021_Human	ECM-receptor interaction
492	prerank	Reactome_2022__Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	0.2738240811394078	0.9815759422186622	0.44612476370510395	0.9062946801271772	1.0	2/11	4.37%	DKK1;KANK1	Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202
493	prerank	Reactome_2022__HCMV Infection R-HSA-9609646	0.3798795256589784	0.9814392349964008	0.46360153256704983	0.9029264414112689	1.0	4/5	33.40%	RANBP2;KCNH8;CHMP4C;H2AC6	Reactome_2022	HCMV Infection R-HSA-9609646
494	prerank	ChEA_2022__KDM2B 26808549 Chip-Seq K562 Human	0.14585842616046277	0.9806811142556427	0.49310344827586206	0.9011020750325492	1.0	19/59	25.45%	FOS;COL2A1;NXPH4;LRP2;CYP26B1;RELN;DDIT4;EGR1;BBS5;ID3;EFNA1;EPC2;JUN;SOX8;MYO3B;TOB1;MAK;VEGFA;IER5	ChEA_2022	KDM2B 26808549 Chip-Seq K562 Human
495	prerank	Reactome_2022__Mitotic G1 Phase And G1/S Transition R-HSA-453279	-0.32325766021857305	-0.9798518714650029	0.45869565217391306	0.8572130575486264	1.0	5/7	40.95%	PSMB9;PSMB8;CDC7;CABLES1;PPP2R1A	Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279
496	prerank	Reactome_2022__G1/S Transition R-HSA-69206	-0.32325766021857305	-0.9798518714650029	0.45869565217391306	0.8572130575486264	1.0	5/7	40.95%	PSMB9;PSMB8;CDC7;CABLES1;PPP2R1A	Reactome_2022	G1/S Transition R-HSA-69206
497	prerank	ChEA_2022__CREB1 15753290 ChIP-ChIP HEK293T Human	-0.2894736842105263	-0.9793391977866355	0.4520547945205479	0.8549508183265698	1.0	9/9	71.77%	ACO2;PRPF8;HMGCR;XRCC2;ZNF222;ZNF146;NDUFB6;CCNA2;TAF11	ChEA_2022	CREB1 15753290 ChIP-ChIP HEK293T Human
498	prerank	ChEA_2022__SREBP1 19666523 ChIP-Seq LIVER Mouse	0.23176394868223224	0.9791088438856059	0.4793233082706767	0.901393447234437	1.0	10/16	42.74%	HSD17B2;RAD23B;LRP1B;EFNA1;JUN;MTFR1;GPAM;LMBRD2;NUDCD1;IRAK3	ChEA_2022	SREBP1 19666523 ChIP-Seq LIVER Mouse
499	prerank	ChEA_2022__EBNA1 20929547 Chip-Seq RAJI-cells Human	0.1682304983042269	0.9782108894257042	0.4819047619047619	0.9001061898456113	1.0	6/36	8.75%	HSD17B2;DEFA4;SLC6A6;PTER;MAN2A1;OTUD1	ChEA_2022	EBNA1 20929547 Chip-Seq RAJI-cells Human
500	prerank	ChEA_2022__PPARD 23208498 ChIP-Seq MDA-MB-231 Human	0.29147118958168616	0.978111644731775	0.4830188679245283	0.8968672689705959	1.0	8/9	58.65%	CYP26B1;SOX8;NUDCD1;PLLP;ITGB3BP;MRFAP1L1;ITGB6;MYH9	ChEA_2022	PPARD 23208498 ChIP-Seq MDA-MB-231 Human
501	prerank	ChEA_2022__CTCF 21964334 ChIP-Seq BJAB-B Human	0.1550232267708433	0.9766780433231995	0.49907235621521334	0.8967519724694891	1.0	17/46	27.83%	NXPH4;CEACAM8;CYP26B1;CNTNAP4;CASQ1;DDIT4;MAN2A1;LRRC34;KBTBD7;JUN;RYR3;TOB1;VEGFA;LUM;NEGR1;CKB;SLC6A16	ChEA_2022	CTCF 21964334 ChIP-Seq BJAB-B Human
502	prerank	ChEA_2022__CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	-0.1797741993037933	-0.9757379475012024	0.46853146853146854	0.8596770426898814	1.0	5/27	9.74%	PRPH;FABP5;GPX1;TCIM;TMSB10	ChEA_2022	CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism
503	prerank	ChEA_2022__RELA 24523406 ChIP-Seq FIBROSARCOMA Human	0.17510121547660645	0.9750592984549601	0.47619047619047616	0.8972296623461552	1.0	4/31	4.17%	FOS;LTF;SLC6A6;TNFSF13B	ChEA_2022	RELA 24523406 ChIP-Seq FIBROSARCOMA Human
504	prerank	ChEA_2022__CTCF 20526341 ChIP-Seq ESCs Human	0.18470893083044798	0.9748791243210991	0.483271375464684	0.8941538253012893	1.0	4/30	3.98%	DKK1;NXPH4;DEFA4;CNTNAP4	ChEA_2022	CTCF 20526341 ChIP-Seq ESCs Human
505	prerank	KEGG_2021_Human__Kaposi sarcoma-associated herpesvirus infection	0.30216610537573835	0.9745371591444304	0.47701149425287354	0.8915423776527703	1.0	5/9	31.41%	FOS;JUN;PTGS2;VEGFA;GNB1	KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection
506	prerank	ChEA_2022__RACK7 27058665 Chip-Seq MCF-7 Human	-0.14978932169815556	-0.9733901992458631	0.510250569476082	0.8617608198291871	1.0	18/46	26.44%	ISG15;PCDH8;IRX3;CORO1A;EGR2;KNDC1;IFITM3;RAB37;SLC2A13;AP2M1;NMNAT2;ANKRD16;CDC7;ACADVL;CNIH3;SMTNL2;EIF4A1;SDC3	ChEA_2022	RACK7 27058665 Chip-Seq MCF-7 Human
507	prerank	Reactome_2022__Signal Transduction R-HSA-162582	0.1332318030091465	0.9733625789256809	0.4927007299270073	0.890948208705458	1.0	28/73	32.01%	DKK1;FOS;OPHN1;CYP26B1;KANK1;EGR1;ID3;KBTBD7;ARHGAP11B;ANOS1;ZNF217;GPNMB;JUN;ABHD17B;RANBP2;RGS18;DSG2;KCNH8;VEGFA;LGR5;MAMLD1;CKB;LPAR1;ZNRF3;GPAM;LEMD3;GNB1;MYLK	Reactome_2022	Signal Transduction R-HSA-162582
508	prerank	Reactome_2022__Peptide Hormone Metabolism R-HSA-2980736	0.3818833392517147	0.972620002027989	0.5056818181818182	0.889312809681915	1.0	4/5	32.41%	EXOC8;EXOC5;GNB1;EXOC6	Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736
509	prerank	Reactome_2022__Extracellular Matrix Organization R-HSA-1474244	0.24561985825737692	0.9724053195724792	0.4703703703703704	0.8863649680764618	1.0	4/14	15.31%	COL2A1;CEACAM8;PLOD2;EFEMP1	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244
510	prerank	ChEA_2022__SOX2 19829295 ChIP-Seq ESCs Human	-0.1659307349553899	-0.9715224031032265	0.48717948717948717	0.8592120919516053	1.0	22/36	45.73%	PRPH;TRH;PCDH8;BDNF;PLIN2;IFITM3;ITM2C;NUAK1;PSD3;PHACTR1;PLEKHM2;SDC3;ERC2;ACSS2;ANK1;PLBD2;GPATCH1;GPRC5A;WLS;NAB1;RP1;DYNLRB2	ChEA_2022	SOX2 19829295 ChIP-Seq ESCs Human
511	prerank	ChEA_2022__NANOG 19829295 ChIP-Seq ESCs Human	-0.1659307349553899	-0.9715224031032265	0.48717948717948717	0.8592120919516053	1.0	22/36	45.73%	PRPH;TRH;PCDH8;BDNF;PLIN2;IFITM3;ITM2C;NUAK1;PSD3;PHACTR1;PLEKHM2;SDC3;ERC2;ACSS2;ANK1;PLBD2;GPATCH1;GPRC5A;WLS;NAB1;RP1;DYNLRB2	ChEA_2022	NANOG 19829295 ChIP-Seq ESCs Human
512	prerank	ChEA_2022__SALL4 28974232 ChIP-Seq Mouse BoneMarrow Leukemia	0.2760687659842127	0.9697724702636882	0.48867924528301887	0.8891494186293434	1.0	4/11	14.51%	LRP2;NKX2-3;RMI1;GPR137C	ChEA_2022	SALL4 28974232 ChIP-Seq Mouse BoneMarrow Leukemia
513	prerank	ChEA_2022__SALL4 18804426 ChIP-ChIP MESCs Mouse	0.19137006722105734	0.968944347717951	0.508411214953271	0.8877555634578034	1.0	3/26	2.58%	DKK1;SLC6A6;CITED2	ChEA_2022	SALL4 18804426 ChIP-ChIP MESCs Mouse
514	prerank	ChEA_2022__PHF8 20622853 ChIP-Seq HELA Human	0.1660973305934694	0.9676410032609727	0.4835766423357664	0.8875529570069478	1.0	18/37	35.79%	DKK1;PTER;OTUD1;KIAA1217;ID3;JUN;RGS18;EXOC8;PTGS2;IER5;FOLH1;NEGR1;GNB1;EXOC6;SSX2IP;CFHR1;TET1;ESRRG	ChEA_2022	PHF8 20622853 ChIP-Seq HELA Human
515	prerank	ChEA_2022__MYC 18358816 ChIP-ChIP MESCs Mouse	-0.13132153467256968	-0.9671188776695456	0.49065420560747663	0.8656683561789592	1.0	13/60	15.51%	FABP5;GPR26;SDC1;MIF;ACAT2;GPX1;ELAVL3;PHB2;INSM1;STMN1;ACO2;COPE;STAG3	ChEA_2022	MYC 18358816 ChIP-ChIP MESCs Mouse
516	prerank	ChEA_2022__GABP 17652178 ChIP-ChIP JURKAT Human	0.2586558044806518	0.9670676634626796	0.47418738049713194	0.8856464318498303	1.0	12/12	74.75%	SEC23B;TMEM68;LIN7C;ITGB3BP;PKIB;SPATA5;TMEM33;COG3;ZNF266;CCT7;DCTN3;FIS1	ChEA_2022	GABP 17652178 ChIP-ChIP JURKAT Human
517	prerank	ChEA_2022__GATA6 21074721 ChIP-Seq CACO-2 Human	0.17218788582967393	0.9669422401895116	0.4883268482490272	0.8825823031334468	1.0	18/36	35.79%	DKK1;PTER;CASQ1;OTUD1;KIAA1217;ID3;FCGR3A;JUN;RGS18;EXOC8;PTGS2;IER5;NEGR1;GPAM;GNB1;SSX2IP;CFHR1;ESRRG	ChEA_2022	GATA6 21074721 ChIP-Seq CACO-2 Human
518	prerank	ChEA_2022__SMRT 27268052 Chip-Seq Bcells Human	-0.14722449480692604	-0.966807299073298	0.5138004246284501	0.8630062640887366	1.0	16/47	22.86%	FABP5;RIT2;PCDH8;NLRC5;BAALC;EGR2;CLSTN2;RAB3C;SLC18A2;NQO2;ANKRD16;PI4KA;TOX2;CNIH3;SYT4;PHACTR1	ChEA_2022	SMRT 27268052 Chip-Seq Bcells Human
519	prerank	ChEA_2022__FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	-0.17557855494228186	-0.9667903175406241	0.4826086956521739	0.8596286523127272	1.0	12/29	27.63%	PMP2;SDC1;ELAVL3;EGR2;VWF;SYNC;FNDC4;DCTN1;SYT4;FAT1;HMGCR;DDX41	ChEA_2022	FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse
520	prerank	ChEA_2022__OCT1 27270436 Chip-Seq PROSTATE Human	0.150865987497715	0.966256668223277	0.5	0.8807688803567745	1.0	10/47	14.71%	OPHN1;CEACAM8;TNFSF13B;RELN;RAD23B;LRP1B;TECRL;SPOCK1;FCGR3B;HSPA1L	ChEA_2022	OCT1 27270436 Chip-Seq PROSTATE Human
521	prerank	ChEA_2022__SMAD3 21741376 ChIP-Seq HESCs Human	0.18437804514425957	0.9656737805470353	0.4981684981684982	0.8788063083609713	1.0	15/28	36.58%	CASQ1;DDIT4;RAB20;EPC2;RYR3;MYO3B;CHODL;LGR5;ZNRF3;TANC1;EXOC6;CORO2B;THSD7B;ABRA;STAT4	ChEA_2022	SMAD3 21741376 ChIP-Seq HESCs Human
522	prerank	ChEA_2022__MEF2A 21415370 ChIP-Seq HL-1 Mouse	0.2401076141288374	0.9650038666549835	0.49818181818181817	0.8771224525919058	1.0	2/14	2.39%	FOS;SLC6A6	ChEA_2022	MEF2A 21415370 ChIP-Seq HL-1 Mouse
523	prerank	ChEA_2022__STAT3 18555785 Chip-Seq ESCs Mouse	0.15415979389748766	0.9626871675257562	0.5108695652173914	0.8789849738586841	1.0	23/44	39.17%	NXPH2;PTER;KCNJ13;CASQ1;SPHKAP;OTUD1;LRP1B;RBM43;RGS18;RYR3;PTGS2;LRRC57;IER5;SLC40A1;UBR3;THSD7B;SSX2IP;CAPN3;CFHR1;ESRRG;STAT4;LIN7C;NLGN1	ChEA_2022	STAT3 18555785 Chip-Seq ESCs Mouse
524	prerank	ChEA_2022__JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib	0.12013150097487738	0.9617524543987859	0.5307443365695793	0.8779701811803936	1.0	38/100	32.01%	FOS;OPHN1;SLC6A6;CYP26B1;KANK1;DDIT4;RAB20;KBTBD7;EFNA1;GPR137C;SLC1A3;EFEMP1;ANKRD37;PHOSPHO2;LHPP;SPIN4;EPC2;GPNMB;SOX8;RANBP2;EXOC8;TOB1;SEC23B;VEGFA;IER5;LGR5;LPAR1;ZNRF3;PEX6;AK3;UBA1;TMEM237;TANC1;EXOC5;LEMD3;GNB1;UBR3;MYLK	ChEA_2022	JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib
525	prerank	ChEA_2022__SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery	-0.1524396615982365	-0.9607762557906319	0.5139186295503212	0.869633656163826	1.0	22/41	37.77%	AHNAK2;SHISA2;MIF;BAALC;INSM1;CLSTN2;SLC2A13;ALDOC;NUAK1;PSD3;CMPK2;GAPDH;MOB3A;FAT1;DMRT2;DDX41;CABLES1;ANK1;ADCY3;GUK1;SMIM10L2B;FKBP9	ChEA_2022	SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery
526	prerank	ChEA_2022__PRDM14 20953172 ChIP-Seq ESCs Human	-0.14079765541891356	-0.9599244113982078	0.5221445221445221	0.8682412965281716	1.0	6/52	3.78%	MYLK4;EDNRB;AHNAK2;TRH;RIT2;SV2C	ChEA_2022	PRDM14 20953172 ChIP-Seq ESCs Human
